,Tipologia,Dia,Horário
12613,supermercado,Saturday,07:00 - 20:00
12614,supermercado,Sunday,08:00 - 14:00
12615,supermercado,Monday,06:00 - 20:30
12616,supermercado,Tuesday,06:00 - 20:30
12617,supermercado,Wednesday,06:00 - 20:30
12618,supermercado,Thursday,06:00 - 20:30
12619,supermercado,Friday,06:00 - 20:30
12620,supermercado,Saturday,06:00 - 20:30
12621,supermercado,Sunday,07:00 - 13:00
12622,supermercado,Monday,07:30 - 20:00
12623,supermercado,Tuesday,07:30 - 20:00
12624,supermercado,Wednesday,07:30 - 20:00
12625,supermercado,Thursday,07:30 - 20:00
12626,supermercado,Friday,07:30 - 20:00
12627,supermercado,Saturday,07:30 - 20:00
12628,supermercado,Monday,07:00 - 22:00
12629,supermercado,Tuesday,07:00 - 22:00
12630,supermercado,Wednesday,07:00 - 22:00
12631,supermercado,Thursday,07:00 - 22:00
12632,supermercado,Friday,07:00 - 22:00
12633,supermercado,Saturday,07:00 - 22:00
12634,supermercado,Sunday,07:00 - 22:00
12635,supermercado,Monday,07:00 - 19:00
12636,supermercado,Tuesday,07:00 - 19:00
12637,supermercado,Wednesday,07:00 - 19:00
12638,supermercado,Thursday,07:00 - 19:00
12639,supermercado,Friday,07:00 - 19:00
12640,supermercado,Saturday,07:00 - 19:00
12641,supermercado,Sunday,07:00 - 14:00
12642,supermercado,Monday,06:00 - 22:00
12643,supermercado,Tuesday,06:00 - 22:00
12644,supermercado,Wednesday,06:00 - 22:00
12645,supermercado,Thursday,06:00 - 22:00
12646,supermercado,Friday,06:00 - 22:00
12647,supermercado,Saturday,08:00 - 20:00
12648,supermercado,Sunday,08:00 - 20:00
12649,supermercado,Monday,08:00 - 18:00
12650,supermercado,Tuesday,08:00 - 18:00
12651,supermercado,Wednesday,08:00 - 18:00
12652,supermercado,Thursday,08:00 - 18:00
12653,supermercado,Friday,08:00 - 18:00
12654,supermercado,Saturday,08:00 - 18:00
12655,supermercado,Monday,07:00 - 20:00
12656,supermercado,Tuesday,07:00 - 20:00
12657,supermercado,Wednesday,07:00 - 20:00
12658,supermercado,Thursday,07:00 - 20:00
12659,supermercado,Friday,07:00 - 20:00
12660,supermercado,Saturday,07:00 - 20:00
12661,supermercado,Sunday,07:00 - 13:00
12662,supermercado,Monday,08:00 - 00:00
12663,supermercado,Tuesday,08:00 - 00:00
12664,supermercado,Wednesday,08:00 - 00:00
12665,supermercado,Thursday,08:00 - 00:00
12666,supermercado,Friday,08:00 - 00:00
12667,supermercado,Saturday,08:00 - 00:00
12668,supermercado,Sunday,08:00 - 00:00
12669,supermercado,Monday,07:00 - 22:00
12670,supermercado,Tuesday,07:00 - 22:00
12671,supermercado,Wednesday,07:00 - 22:00
12672,supermercado,Thursday,07:00 - 22:00
12673,supermercado,Friday,07:00 - 22:00
12674,supermercado,Saturday,07:00 - 22:00
12675,supermercado,Sunday,07:00 - 22:00
12676,supermercado,Monday,06:00 - 18:00
12677,supermercado,Tuesday,06:00 - 18:00
12678,supermercado,Wednesday,06:00 - 18:00
12679,supermercado,Thursday,06:00 - 18:00
12680,supermercado,Friday,06:00 - 18:00
12681,supermercado,Saturday,06:00 - 18:00
12682,supermercado,Monday,07:00 - 20:00
12683,supermercado,Tuesday,07:00 - 20:00
12684,supermercado,Wednesday,07:00 - 20:00
12685,supermercado,Thursday,07:00 - 20:00
12686,supermercado,Friday,07:00 - 20:00
12687,supermercado,Saturday,07:00 - 20:00
12688,supermercado,Sunday,08:00 - 14:00
12689,supermercado,Monday,07:00 - 22:00
12690,supermercado,Tuesday,07:00 - 22:00
12691,supermercado,Wednesday,07:00 - 22:00
12692,supermercado,Thursday,07:00 - 22:00
12693,supermercado,Friday,07:00 - 22:00
12694,supermercado,Saturday,07:00 - 22:00
12695,supermercado,Sunday,07:00 - 20:00
12696,supermercado,Monday,07:00 - 12:00
12697,supermercado,Tuesday,07:00 - 12:00
12698,supermercado,Wednesday,07:00 - 12:00
12699,supermercado,Thursday,07:00 - 12:00
12700,supermercado,Friday,07:00 - 12:00
12701,supermercado,Saturday,07:00 - 13:00
12702,supermercado,Monday,07:00 - 18:00
12703,supermercado,Tuesday,07:00 - 18:00
12704,supermercado,Wednesday,07:00 - 18:00
12705,supermercado,Thursday,07:00 - 18:00
12706,supermercado,Friday,07:00 - 18:00
12707,supermercado,Sunday,07:00 - 18:00
12708,supermercado,Monday,07:00 - 17:00
12709,supermercado,Tuesday,07:00 - 17:00
12710,supermercado,Wednesday,07:00 - 17:00
12711,supermercado,Thursday,07:00 - 17:00
12712,supermercado,Friday,07:00 - 17:00
12713,supermercado,Saturday,07:00 - 14:00
12714,supermercado,Monday,07:00 - 18:00
12715,supermercado,Tuesday,07:00 - 18:00
12716,supermercado,Wednesday,07:00 - 18:00
12717,supermercado,Thursday,07:00 - 18:00
12718,supermercado,Friday,07:00 - 18:00
12719,supermercado,Saturday,07:00 - 14:00
12720,supermercado,Sunday,07:00 - 11:00
12721,supermercado,Monday,06:30 - 19:30
12722,supermercado,Tuesday,06:30 - 19:30
12723,supermercado,Wednesday,06:30 - 19:30
12724,supermercado,Thursday,06:30 - 19:30
12725,supermercado,Friday,06:30 - 19:30
12726,supermercado,Saturday,06:30 - 19:30
12727,supermercado,Monday,07:00 - 19:30
12728,supermercado,Tuesday,07:00 - 19:30
12729,supermercado,Wednesday,07:00 - 19:30
12730,supermercado,Thursday,07:00 - 19:30
12731,supermercado,Friday,07:00 - 19:30
12732,supermercado,Saturday,07:00 - 19:30
12733,supermercado,Sunday,07:00 - 13:00
12734,supermercado,Monday,00:00 - 23:59
12735,supermercado,Tuesday,00:00 - 23:59
12736,supermercado,Wednesday,00:00 - 23:59
12737,supermercado,Thursday,00:00 - 23:59
12738,supermercado,Friday,00:00 - 23:59
12739,supermercado,Saturday,00:00 - 23:59
12740,supermercado,Monday,07:30 - 20:00
12741,supermercado,Tuesday,07:30 - 20:00
12742,supermercado,Wednesday,07:30 - 20:00
12743,supermercado,Thursday,07:30 - 20:00
12744,supermercado,Friday,07:30 - 20:00
12745,supermercado,Saturday,07:30 - 18:00
12746,supermercado,Sunday,09:00 - 18:00
12747,supermercado,Monday,07:00 - 20:00
12748,supermercado,Tuesday,07:00 - 20:00
12749,supermercado,Wednesday,07:00 - 20:00
12750,supermercado,Thursday,07:00 - 20:00
12751,supermercado,Friday,07:00 - 20:00
12752,supermercado,Saturday,07:00 - 20:00
12753,supermercado,Sunday,07:00 - 12:30
12754,supermercado,Monday,06:00 - 21:00
12755,supermercado,Tuesday,06:00 - 21:00
12756,supermercado,Wednesday,06:00 - 21:00
12757,supermercado,Thursday,06:00 - 21:00
12758,supermercado,Friday,06:00 - 21:00
12759,supermercado,Saturday,06:00 - 21:00
12760,supermercado,Sunday,06:00 - 21:00
12761,supermercado,Monday,08:00 - 18:00
12762,supermercado,Tuesday,08:00 - 18:00
12763,supermercado,Wednesday,08:00 - 18:00
12764,supermercado,Thursday,08:00 - 18:00
12765,supermercado,Friday,08:00 - 18:00
12766,supermercado,Saturday,08:00 - 18:00
12767,supermercado,Monday,07:00 - 19:00
12768,supermercado,Tuesday,07:00 - 19:00
12769,supermercado,Wednesday,07:00 - 19:00
12770,supermercado,Thursday,07:00 - 19:00
12771,supermercado,Friday,07:00 - 19:00
12772,supermercado,Saturday,07:00 - 19:00
12773,supermercado,Monday,07:00 - 19:00
12774,supermercado,Tuesday,07:00 - 19:00
12775,supermercado,Wednesday,07:00 - 19:00
12776,supermercado,Thursday,07:00 - 19:00
12777,supermercado,Friday,07:00 - 19:00
12778,supermercado,Saturday,07:00 - 18:00
12779,supermercado,Monday,07:00 - 19:00
12780,supermercado,Tuesday,07:00 - 19:00
12781,supermercado,Wednesday,07:00 - 19:00
12782,supermercado,Thursday,07:00 - 19:00
12783,supermercado,Friday,07:00 - 19:00
12784,supermercado,Saturday,07:00 - 19:00
12785,supermercado,Monday,07:00 - 18:00
12786,supermercado,Tuesday,07:00 - 18:00
12787,supermercado,Wednesday,07:00 - 18:00
12788,supermercado,Thursday,07:00 - 18:00
12789,supermercado,Friday,07:00 - 18:00
12790,supermercado,Saturday,07:00 - 18:00
12791,supermercado,Monday,07:00 - 19:30
12792,supermercado,Tuesday,07:00 - 19:30
12793,supermercado,Wednesday,07:00 - 19:30
12794,supermercado,Thursday,07:00 - 19:30
12795,supermercado,Friday,07:00 - 19:30
12796,supermercado,Saturday,07:00 - 19:30
12797,supermercado,Sunday,07:00 - 14:00
12798,supermercado,Monday,06:00 - 20:00
12799,supermercado,Tuesday,06:00 - 20:00
12800,supermercado,Wednesday,06:00 - 20:00
12801,supermercado,Thursday,06:00 - 20:00
12802,supermercado,Friday,06:00 - 20:00
12803,supermercado,Saturday,06:00 - 20:00
12804,supermercado,Sunday,06:00 - 20:00
12805,supermercado,Monday,06:00 - 19:00
12806,supermercado,Tuesday,06:00 - 19:00
12807,supermercado,Wednesday,06:00 - 19:00
12808,supermercado,Thursday,06:00 - 19:00
12809,supermercado,Friday,06:00 - 19:00
12810,supermercado,Saturday,06:00 - 19:00
12811,supermercado,Monday,07:00 - 19:00
12812,supermercado,Tuesday,07:00 - 19:00
12813,supermercado,Wednesday,07:00 - 19:00
12814,supermercado,Thursday,07:00 - 19:00
12815,supermercado,Friday,07:00 - 19:00
12816,supermercado,Saturday,07:00 - 19:00
12817,supermercado,Sunday,07:00 - 12:00
12818,supermercado,Monday,07:00 - 22:00
12819,supermercado,Tuesday,07:00 - 22:00
12820,supermercado,Wednesday,07:00 - 22:00
12821,supermercado,Thursday,07:00 - 22:00
12822,supermercado,Friday,07:00 - 22:00
12823,supermercado,Saturday,07:00 - 22:00
12824,supermercado,Monday,05:30 - 18:00
12825,supermercado,Tuesday,05:30 - 18:00
12826,supermercado,Wednesday,05:30 - 18:00
12827,supermercado,Thursday,05:30 - 18:00
12828,supermercado,Friday,05:30 - 18:00
12829,supermercado,Saturday,05:30 - 18:00
12830,supermercado,Monday,06:30 - 19:00
12831,supermercado,Tuesday,06:30 - 19:00
12832,supermercado,Wednesday,06:30 - 19:00
12833,supermercado,Thursday,06:30 - 19:00
12834,supermercado,Friday,06:30 - 19:00
12835,supermercado,Saturday,06:30 - 18:00
12836,supermercado,Sunday,06:30 - 12:00
12837,supermercado,Monday,07:00 - 20:00
12838,supermercado,Tuesday,07:00 - 20:00
12839,supermercado,Wednesday,07:00 - 20:00
12840,supermercado,Thursday,07:00 - 20:00
12841,supermercado,Friday,07:00 - 20:00
12842,supermercado,Saturday,07:00 - 20:00
12843,supermercado,Sunday,07:00 - 18:00
12844,supermercado,Monday,08:00 - 18:00
12845,supermercado,Tuesday,08:00 - 18:00
12846,supermercado,Wednesday,08:00 - 18:00
12847,supermercado,Thursday,08:00 - 18:00
12848,supermercado,Friday,08:00 - 18:00
12849,supermercado,Saturday,08:00 - 12:00
12850,supermercado,Monday,06:00 - 19:30
12851,supermercado,Tuesday,06:00 - 19:30
12852,supermercado,Wednesday,06:00 - 19:30
12853,supermercado,Thursday,06:00 - 19:30
12854,supermercado,Friday,06:00 - 19:30
12855,supermercado,Saturday,06:00 - 19:30
12856,supermercado,Sunday,06:00 - 12:00
12857,supermercado,Monday,07:00 - 19:00
12858,supermercado,Tuesday,07:00 - 19:00
12859,supermercado,Wednesday,07:00 - 19:00
12860,supermercado,Thursday,07:00 - 19:00
12861,supermercado,Friday,07:00 - 19:00
12862,supermercado,Saturday,07:00 - 19:00
12863,supermercado,Sunday,07:00 - 12:00
12864,supermercado,Monday,06:00 - 22:00
12865,supermercado,Tuesday,06:00 - 22:00
12866,supermercado,Wednesday,06:00 - 22:00
12867,supermercado,Thursday,06:00 - 22:00
12868,supermercado,Friday,06:00 - 22:00
12869,supermercado,Saturday,06:00 - 22:00
12870,supermercado,Sunday,07:00 - 21:00
12871,supermercado,Monday,07:00 - 18:00
12872,supermercado,Tuesday,07:00 - 18:00
12873,supermercado,Wednesday,07:00 - 18:00
12874,supermercado,Thursday,07:00 - 18:00
12875,supermercado,Friday,07:00 - 18:00
12876,supermercado,Saturday,07:00 - 18:00
12877,supermercado,Sunday,07:00 - 11:30
12878,supermercado,Monday,07:00 - 22:00
12879,supermercado,Tuesday,07:00 - 22:00
12880,supermercado,Wednesday,07:00 - 22:00
12881,supermercado,Thursday,07:00 - 22:00
12882,supermercado,Friday,07:00 - 22:00
12883,supermercado,Saturday,07:00 - 22:00
12884,supermercado,Sunday,07:00 - 20:00
12885,supermercado,Monday,07:00 - 17:00
12886,supermercado,Tuesday,07:00 - 17:00
12887,supermercado,Wednesday,07:00 - 17:00
12888,supermercado,Thursday,07:00 - 17:00
12889,supermercado,Friday,07:00 - 17:00
12890,supermercado,Saturday,07:00 - 15:00
12891,supermercado,Monday,09:00 - 20:00
12892,supermercado,Tuesday,09:00 - 20:00
12893,supermercado,Wednesday,09:00 - 20:00
12894,supermercado,Thursday,09:00 - 20:00
12895,supermercado,Friday,09:00 - 20:00
12896,supermercado,Saturday,09:00 - 20:00
12897,supermercado,Sunday,09:00 - 13:00
12898,supermercado,Monday,07:00 - 19:00
12899,supermercado,Tuesday,07:00 - 19:00
12900,supermercado,Wednesday,07:00 - 19:00
12901,supermercado,Thursday,07:00 - 19:00
12902,supermercado,Friday,07:00 - 19:00
12903,supermercado,Saturday,07:00 - 19:00
12904,supermercado,Monday,07:00 - 20:00
12905,supermercado,Tuesday,07:00 - 20:00
12906,supermercado,Wednesday,07:00 - 20:00
12907,supermercado,Thursday,07:00 - 20:00
12908,supermercado,Friday,07:00 - 20:00
12909,supermercado,Saturday,07:00 - 20:00
12910,supermercado,Sunday,07:00 - 13:00
12911,supermercado,Monday,07:00 - 19:00
12912,supermercado,Tuesday,07:00 - 19:00
12913,supermercado,Wednesday,07:00 - 19:00
12914,supermercado,Thursday,07:00 - 19:00
12915,supermercado,Friday,07:00 - 19:00
12916,supermercado,Saturday,07:00 - 19:00
12917,supermercado,Sunday,07:00 - 12:00
12918,supermercado,Monday,07:00 - 20:00
12919,supermercado,Tuesday,07:00 - 20:00
12920,supermercado,Wednesday,07:00 - 20:00
12921,supermercado,Thursday,07:00 - 20:00
12922,supermercado,Friday,07:00 - 20:00
12923,supermercado,Saturday,07:00 - 20:00
12924,supermercado,Monday,07:00 - 20:00
12925,supermercado,Tuesday,07:00 - 20:00
12926,supermercado,Wednesday,07:00 - 20:00
12927,supermercado,Thursday,07:00 - 20:00
12928,supermercado,Friday,07:00 - 20:00
12929,supermercado,Saturday,07:00 - 20:00
12930,supermercado,Sunday,07:00 - 13:00
12931,supermercado,Monday,06:30 - 20:00
12932,supermercado,Tuesday,06:30 - 20:00
12933,supermercado,Wednesday,06:30 - 20:00
12934,supermercado,Thursday,06:30 - 20:00
12935,supermercado,Friday,06:30 - 20:00
12936,supermercado,Saturday,06:30 - 20:00
12937,supermercado,Sunday,07:00 - 19:00
12938,supermercado,Monday,07:00 - 20:00
12939,supermercado,Tuesday,07:00 - 20:00
12940,supermercado,Wednesday,07:00 - 20:00
12941,supermercado,Thursday,07:00 - 20:00
12942,supermercado,Friday,07:00 - 20:00
12943,supermercado,Saturday,07:00 - 20:00
12944,supermercado,Sunday,07:00 - 13:00
12945,supermercado,Monday,07:30 - 13:00
12946,supermercado,Tuesday,07:30 - 13:00
12947,supermercado,Wednesday,07:30 - 13:00
12948,supermercado,Thursday,07:30 - 13:00
12949,supermercado,Friday,07:30 - 13:00
12950,supermercado,Saturday,07:30 - 22:00
12951,supermercado,Sunday,07:30 - 22:00
12952,supermercado,Monday,07:00 - 19:30
12953,supermercado,Tuesday,07:00 - 19:30
12954,supermercado,Wednesday,07:00 - 19:30
12955,supermercado,Thursday,07:00 - 19:30
12956,supermercado,Friday,07:00 - 19:30
12957,supermercado,Saturday,07:00 - 19:30
12958,supermercado,Sunday,07:00 - 12:30
12959,supermercado,Monday,07:00 - 19:00
12960,supermercado,Tuesday,07:00 - 19:00
12961,supermercado,Wednesday,07:00 - 19:00
12962,supermercado,Thursday,07:00 - 19:00
12963,supermercado,Friday,07:00 - 19:00
12964,supermercado,Saturday,07:00 - 19:00
12965,supermercado,Sunday,07:00 - 12:00
12966,supermercado,Monday,08:00 - 20:00
12967,supermercado,Tuesday,08:00 - 20:00
12968,supermercado,Wednesday,08:00 - 20:00
12969,supermercado,Thursday,08:00 - 20:00
12970,supermercado,Friday,08:00 - 20:00
12971,supermercado,Saturday,08:00 - 20:00
12972,supermercado,Sunday,08:00 - 20:00
12973,supermercado,Monday,07:00 - 21:00
12974,supermercado,Tuesday,07:00 - 21:00
12975,supermercado,Wednesday,07:00 - 21:00
12976,supermercado,Thursday,07:00 - 21:00
12977,supermercado,Friday,07:00 - 21:00
12978,supermercado,Saturday,07:00 - 21:00
12979,supermercado,Sunday,07:00 - 19:00
12980,supermercado,Monday,07:00 - 21:00
12981,supermercado,Tuesday,07:00 - 21:00
12982,supermercado,Wednesday,07:00 - 21:00
12983,supermercado,Thursday,07:00 - 21:00
12984,supermercado,Friday,07:00 - 21:00
12985,supermercado,Saturday,07:00 - 21:00
12986,supermercado,Sunday,07:00 - 21:00
12987,supermercado,Monday,08:00 - 22:00
12988,supermercado,Tuesday,08:00 - 22:00
12989,supermercado,Wednesday,08:00 - 22:00
12990,supermercado,Thursday,08:00 - 22:00
12991,supermercado,Friday,08:00 - 22:00
12992,supermercado,Saturday,08:00 - 22:00
12993,supermercado,Sunday,08:00 - 21:00
12994,supermercado,Monday,07:00 - 19:00
12995,supermercado,Tuesday,07:00 - 19:00
12996,supermercado,Wednesday,07:00 - 19:00
12997,supermercado,Thursday,07:00 - 19:00
12998,supermercado,Friday,07:00 - 19:00
12999,supermercado,Saturday,07:00 - 19:00
13000,supermercado,Sunday,08:00 - 12:30
13001,supermercado,Monday,07:00 - 19:00
13002,supermercado,Tuesday,07:00 - 19:00
13003,supermercado,Wednesday,07:00 - 19:00
13004,supermercado,Thursday,07:00 - 19:00
13005,supermercado,Friday,07:00 - 19:00
13006,supermercado,Saturday,07:00 - 19:00
13007,supermercado,Sunday,08:00 - 12:00
13008,teatro,Monday,09:00 - 17:00
13009,teatro,Tuesday,09:00 - 17:00
13010,teatro,Wednesday,09:00 - 17:00
13011,teatro,Thursday,09:00 - 17:00
13012,teatro,Friday,09:00 - 17:00
13013,teatro,Tuesday,09:00 - 18:00
13014,teatro,Wednesday,09:00 - 18:00
13015,teatro,Thursday,09:00 - 18:00
13016,teatro,Friday,09:00 - 18:00
13017,teatro,Saturday,09:00 - 18:00
13018,teatro,Sunday,09:00 - 18:00
13019,teatro,Monday,09:00 - 18:00
13020,teatro,Tuesday,09:00 - 18:00
13021,teatro,Wednesday,09:00 - 18:00
13022,teatro,Thursday,09:00 - 18:00
13023,teatro,Friday,09:00 - 18:00
13024,teatro,Saturday,09:00 - 18:00
13025,teatro,Monday,13:00 - 21:00
13026,teatro,Tuesday,13:00 - 21:00
13027,teatro,Wednesday,13:00 - 21:00
13028,teatro,Thursday,13:00 - 21:00
13029,teatro,Friday,13:00 - 21:00
13030,teatro,Saturday,13:00 - 21:00
13031,teatro,Sunday,14:00 - 20:00
13032,teatro,Monday,10:00 - 20:00
13033,teatro,Tuesday,10:00 - 21:00
13034,teatro,Wednesday,10:00 - 20:00
13035,teatro,Thursday,10:00 - 20:00
13036,teatro,Friday,13:00 - 20:00
13037,teatro,Monday,09:00 - 17:00
13038,teatro,Tuesday,09:00 - 17:00
13039,teatro,Wednesday,09:00 - 17:00
13040,teatro,Thursday,09:00 - 17:00
13041,teatro,Friday,09:00 - 17:00
13042,teatro,Saturday,09:00 - 17:00
13043,teatro,Sunday,09:00 - 17:00
13044,teatro,Monday,08:00 - 18:00
13045,teatro,Tuesday,08:00 - 18:00
13046,teatro,Wednesday,08:00 - 18:00
13047,teatro,Thursday,08:00 - 18:00
13048,teatro,Friday,08:00 - 18:00
13049,teatro,Monday,09:00 - 21:00
13050,teatro,Tuesday,09:00 - 21:00
13051,teatro,Wednesday,09:00 - 21:00
13052,teatro,Thursday,09:00 - 21:00
13053,teatro,Friday,09:00 - 21:00
13054,teatro,Saturday,10:00 - 16:00
13055,teatro,Monday,09:00 - 22:00
13056,teatro,Tuesday,09:00 - 22:00
13057,teatro,Wednesday,09:00 - 22:00
13058,teatro,Thursday,09:00 - 22:00
13059,teatro,Friday,09:00 - 22:00
13060,teatro,Saturday,09:00 - 22:00
13061,teatro,Tuesday,14:00 - 18:00
13062,teatro,Wednesday,14:00 - 18:00
13063,teatro,Thursday,14:00 - 18:00
13064,teatro,Friday,14:00 - 18:00
13065,teatro,Tuesday,15:00 - 21:00
13066,teatro,Wednesday,15:00 - 21:00
13067,teatro,Thursday,15:00 - 21:00
13068,teatro,Friday,15:00 - 21:00
13069,teatro,Saturday,15:00 - 21:00
13070,teatro,Sunday,15:00 - 21:00
13071,teatro,Monday,09:00 - 18:00
13072,teatro,Tuesday,09:00 - 18:00
13073,teatro,Wednesday,09:00 - 18:00
13074,teatro,Thursday,09:00 - 18:00
13075,teatro,Friday,09:00 - 18:00
13076,teatro,Monday,15:00 - 22:00
13077,teatro,Tuesday,15:00 - 22:00
13078,teatro,Wednesday,15:00 - 22:00
13079,teatro,Thursday,15:00 - 22:00
13080,teatro,Friday,15:00 - 22:00
13081,teatro,Saturday,09:30 - 20:00
13082,teatro,Tuesday,09:00 - 12:00
13083,teatro,Wednesday,09:00 - 12:00
13084,teatro,Thursday,09:00 - 12:00
13085,teatro,Friday,09:00 - 12:00
13086,teatro,Saturday,09:00 - 12:00
13087,teatro,Sunday,09:00 - 12:00
13088,teatro,Monday,10:00 - 22:00
13089,teatro,Tuesday,10:00 - 22:00
13090,teatro,Wednesday,10:00 - 22:00
13091,teatro,Thursday,10:00 - 22:00
13092,teatro,Friday,10:00 - 22:00
13093,teatro,Saturday,10:00 - 22:00
13094,teatro,Sunday,13:00 - 21:00
13095,teatro,Monday,16:00 - 22:00
13096,teatro,Tuesday,16:00 - 22:00
13097,teatro,Wednesday,16:00 - 22:00
13098,teatro,Thursday,16:00 - 22:00
13099,teatro,Friday,16:00 - 22:00
13100,teatro,Saturday,16:00 - 22:00
13101,teatro,Sunday,16:00 - 22:00
13102,teatro,Monday,13:00 - 22:00
13103,teatro,Tuesday,13:00 - 22:00
13104,teatro,Wednesday,13:00 - 22:00
13105,teatro,Thursday,13:00 - 22:00
13106,teatro,Friday,13:00 - 22:00
13107,teatro,Saturday,13:00 - 22:00
13108,teatro,Monday,13:00 - 20:00
13109,teatro,Tuesday,13:00 - 20:00
13110,teatro,Wednesday,13:00 - 20:00
13111,teatro,Thursday,13:00 - 20:00
13112,teatro,Friday,13:00 - 20:00
